job_id,submit_time,submit_datetime,request_time,request_processors,carbon_consideration,queue_length_at_submission,submission_timestamp,submission_datetime,user_id,power,scheduled_time,scheduled_datetime,completion_time,completion_datetime,wait_time,actual_runtime,action1,action2,scheduled,completed,carbon_emissions,carbon_reward
3941,3156879,2023-09-30T00:38:11,8983,2,0.211517,0,3156879,2023-09-30T00:38:11,-1,1000.0,3159413,2023-09-30T01:20:25,3168396,2023-09-30T03:50:08,2534,8983,,,True,True,224.94475555555553,-0.00047579639860844444
3942,3156951,2023-09-30T00:39:23,13,8,0.186906,0,3156951,2023-09-30T00:39:23,-1,4000.0,3161248,2023-09-30T01:51:00,3161261,2023-09-30T01:51:13,4297,13,,,True,True,1.1767888888888889,-2.1994890406666665e-06
3943,3158636,2023-09-30T01:07:28,83,3,0.362223,0,3158636,2023-09-30T01:07:28,-1,1500.0,3161248,2023-09-30T01:51:00,3161331,2023-09-30T01:52:23,2612,83,,,True,True,2.8175041666666667,-1.0205648117625001e-05
3944,3171252,2023-09-30T04:37:44,8,7,0.717303,0,3171252,2023-09-30T04:37:44,-1,3500.0,3171252,2023-09-30T04:37:44,3171260,2023-09-30T04:37:52,0,8,,,True,True,0.7025666666666667,-5.039531777e-06
3945,3172221,2023-09-30T04:53:53,502,64,0.11833,0,3172221,2023-09-30T04:53:53,-1,32000.0,3172221,2023-09-30T04:53:53,3172723,2023-09-30T05:02:15,0,502,,,True,True,508.24711111111117,-0.0006014088065777779
3946,3172267,2023-09-30T04:54:39,19,1,0.230346,0,3172267,2023-09-30T04:54:39,-1,500.0,3172267,2023-09-30T04:54:39,3172286,2023-09-30T04:54:58,0,19,,,True,True,0.30056944444444444,-6.923496925e-07
3947,3172413,2023-09-30T04:57:05,40,8,0.811173,0,3172413,2023-09-30T04:57:05,-1,4000.0,3172413,2023-09-30T04:57:05,3172453,2023-09-30T04:57:45,0,40,,,True,True,5.062222222222223,-4.1063379866666676e-05
3948,3172710,2023-09-30T05:02:02,24,128,0.720256,0,3172710,2023-09-30T05:02:02,-1,64000.0,3172710,2023-09-30T05:02:02,3172734,2023-09-30T05:02:26,0,24,,,True,True,48.59733333333334,-0.00035002520917333334
3950,3173805,2023-09-30T05:20:17,31,1,0.478815,0,3173805,2023-09-30T05:20:17,-1,500.0,3173805,2023-09-30T05:20:17,3173836,2023-09-30T05:20:48,0,31,,,True,True,0.4904027777777778,-2.3481220604166665e-06
3951,3174689,2023-09-30T05:35:01,1629,2,0.210704,0,3174689,2023-09-30T05:35:01,-1,1000.0,3183761,2023-09-30T08:06:13,3185390,2023-09-30T08:33:22,9072,1629,,,True,True,45.109725,-9.504799496400001e-05
3952,3174838,2023-09-30T05:37:30,26,4,0.161246,0,3174838,2023-09-30T05:37:30,-1,2000.0,3183761,2023-09-30T08:06:13,3183787,2023-09-30T08:06:39,8923,26,,,True,True,1.4399666666666666,-2.3218886513333335e-06
3953,3175208,2023-09-30T05:43:40,2575,4,0.833365,0,3175208,2023-09-30T05:43:40,-1,2000.0,3183761,2023-09-30T08:06:13,3186336,2023-09-30T08:49:08,8553,2575,,,True,True,144.13341666666668,-0.0012011574478041668
3954,3175685,2023-09-30T05:51:37,734,1,0.022446,0,3175685,2023-09-30T05:51:37,-1,500.0,3183761,2023-09-30T08:06:13,3184495,2023-09-30T08:18:27,8076,734,,,True,True,10.162841666666667,-2.2811514405e-06
3955,3175739,2023-09-30T05:52:31,8,9,0.043144,0,3175739,2023-09-30T05:52:31,-1,4500.0,3183761,2023-09-30T08:06:13,3183769,2023-09-30T08:06:21,8022,8,,,True,True,0.9969,-4.30102536e-07
3956,3213193,2023-09-30T16:16:45,40,32,0.573487,0,3213193,2023-09-30T16:16:45,-1,16000.0,3213193,2023-09-30T16:16:45,3213233,2023-09-30T16:17:25,0,40,,,True,True,15.706666666666667,-9.007569146666666e-05
3957,3213292,2023-09-30T16:18:24,7,32,0.161129,0,3213292,2023-09-30T16:18:24,-1,16000.0,3213292,2023-09-30T16:18:24,3213299,2023-09-30T16:18:31,0,7,,,True,True,2.7486666666666664,-4.428899113333333e-06
3960,3214664,2023-09-30T16:41:16,8,4,0.572269,0,3214664,2023-09-30T16:41:16,-1,2000.0,3214664,2023-09-30T16:41:16,3214672,2023-09-30T16:41:24,0,8,,,True,True,0.39266666666666666,-2.247109606666667e-06
3961,3215048,2023-09-30T16:47:40,5,1,0.055912,0,3215048,2023-09-30T16:47:40,-1,500.0,3215048,2023-09-30T16:47:40,3215053,2023-09-30T16:47:45,0,5,,,True,True,0.06211805555555556,-3.4731447222222226e-08
3966,3215507,2023-09-30T16:55:19,23,8,0.563605,0,3215507,2023-09-30T16:55:19,-1,4000.0,3215507,2023-09-30T16:55:19,3215530,2023-09-30T16:55:42,0,23,,,True,True,2.2859444444444446,-1.2883697186111111e-05
3967,3216620,2023-09-30T17:13:52,813,1,0.01862,0,3216620,2023-09-30T17:13:52,-1,500.0,3216620,2023-09-30T17:13:52,3217433,2023-09-30T17:27:25,0,813,,,True,True,10.100395833333334,-1.880693704166667e-06
3969,3216902,2023-09-30T17:18:34,6,8,0.661745,0,3216902,2023-09-30T17:18:34,-1,4000.0,3216902,2023-09-30T17:18:34,3216908,2023-09-30T17:18:40,0,6,,,True,True,0.5963333333333334,-3.946206016666668e-06
3970,3216985,2023-09-30T17:19:57,24,32,0.283455,0,3216985,2023-09-30T17:19:57,-1,16000.0,3216985,2023-09-30T17:19:57,3217009,2023-09-30T17:20:21,0,24,,,True,True,9.541333333333334,-2.7045386400000005e-05
3971,3217098,2023-09-30T17:21:50,6,1,0.085749,0,3217098,2023-09-30T17:21:50,-1,500.0,3217098,2023-09-30T17:21:50,3217104,2023-09-30T17:21:56,0,6,,,True,True,0.07454166666666667,-6.391873375e-08
3972,3218348,2023-09-30T17:42:40,9722,16,0.449203,0,3218348,2023-09-30T17:42:40,-1,8000.0,3241009,2023-10-01T00:00:21,3250731,2023-10-01T02:42:23,22661,9722,,,True,True,1770.0420888888889,-0.007951082164551556
3973,3218367,2023-09-30T17:42:59,3,5,0.992776,0,3218367,2023-09-30T17:42:59,-1,2500.0,3240823,2023-09-30T23:57:15,3240826,2023-09-30T23:57:18,22456,3,,,True,True,0.17722916666666666,-1.7594886316666666e-06
3974,3218489,2023-09-30T17:45:01,203,4,0.867302,0,3218489,2023-09-30T17:45:01,-1,2000.0,3240823,2023-09-30T23:57:15,3241026,2023-10-01T00:00:38,22334,203,,,True,True,9.594005555555555,-8.320900206344444e-05
3976,3218960,2023-09-30T17:52:52,20,4,0.830364,0,3218960,2023-09-30T17:52:52,-1,2000.0,3240823,2023-09-30T23:57:15,3240843,2023-09-30T23:57:35,21863,20,,,True,True,0.9452222222222222,-7.848785053333332e-06
3977,3219242,2023-09-30T17:57:34,5551,4,0.600839,0,3219242,2023-09-30T17:57:34,-1,2000.0,3240824,2023-09-30T23:57:16,3246375,2023-10-01T01:29:47,21582,5551,,,True,True,254.71517777777777,-0.0015304281270082222
3978,3223294,2023-09-30T19:05:06,128,6,0.794616,0,3223294,2023-09-30T19:05:06,-1,3000.0,3240823,2023-09-30T23:57:15,3240951,2023-09-30T23:59:23,17529,128,,,True,True,9.074133333333332,-7.210451532799999e-05
3979,3225540,2023-09-30T19:42:32,754,2,0.820453,0,3225540,2023-09-30T19:42:32,-1,1000.0,3240823,2023-09-30T23:57:15,3241577,2023-10-01T00:09:49,15283,754,,,True,True,17.817438888888887,-0.00014618371188705555
3980,3226332,2023-09-30T19:55:44,13412,1,0.181884,0,3226332,2023-09-30T19:55:44,-1,500.0,3240823,2023-09-30T23:57:15,3254235,2023-10-01T03:40:47,14491,13412,,,True,True,162.58817222222223,-0.00029572187116466665
3982,3226436,2023-09-30T19:57:28,332,2,0.264521,0,3226436,2023-09-30T19:57:28,-1,1000.0,3240823,2023-09-30T23:57:15,3241155,2023-10-01T00:02:47,14387,332,,,True,True,7.845344444444444,-2.0752583577888884e-05
3984,3226844,2023-09-30T20:04:16,722,25,0.342671,0,3226844,2023-09-30T20:04:16,-1,12500.0,3240838,2023-09-30T23:57:30,3241560,2023-10-01T00:09:32,13994,722,,,True,True,213.26576388888884,-0.0007307999257756942
3986,3227019,2023-09-30T20:07:11,1061,1,0.590596,0,3227019,2023-09-30T20:07:11,-1,500.0,3240823,2023-09-30T23:57:15,3241884,2023-10-01T00:14:56,13804,1061,,,True,True,12.536009722222222,-7.403717197905556e-05
3987,3227040,2023-09-30T20:07:32,6,1,0.229814,0,3227040,2023-09-30T20:07:32,-1,500.0,3240823,2023-09-30T23:57:15,3240829,2023-09-30T23:57:21,13783,6,,,True,True,0.07089166666666667,-1.6291897483333334e-07
3988,3227155,2023-09-30T20:09:27,17147,13,0.385462,0,3227155,2023-09-30T20:09:27,-1,6500.0,3240850,2023-09-30T23:57:42,3257997,2023-10-01T04:43:29,13695,17147,,,True,True,2726.7418930555555,-0.010510553835809806
3989,3227187,2023-09-30T20:09:59,12,1,0.10857,0,3227187,2023-09-30T20:09:59,-1,500.0,3240823,2023-09-30T23:57:15,3240835,2023-09-30T23:57:27,13636,12,,,True,True,0.14178333333333334,-1.5393416500000002e-07
3990,3227201,2023-09-30T20:10:13,2,8,0.202349,0,3227201,2023-09-30T20:10:13,-1,4000.0,3240823,2023-09-30T23:57:15,3240825,2023-09-30T23:57:17,13622,2,,,True,True,0.18904444444444443,-3.825295428888888e-07
3991,3227619,2023-09-30T20:17:11,4377,16,0.859592,0,3227619,2023-09-30T20:17:11,-1,8000.0,3240886,2023-09-30T23:58:18,3245263,2023-10-01T01:11:15,13267,4377,,,True,True,809.1545333333333,-0.0069554276361706675
3992,3227639,2023-09-30T20:17:31,42,4,0.50436,0,3227639,2023-09-30T20:17:31,-1,2000.0,3240823,2023-09-30T23:57:15,3240865,2023-09-30T23:57:57,13184,42,,,True,True,1.9849666666666665,-1.001137788e-05
3993,3227955,2023-09-30T20:22:47,27,8,0.419795,0,3227955,2023-09-30T20:22:47,-1,4000.0,3240823,2023-09-30T23:57:15,3240850,2023-09-30T23:57:42,12868,27,,,True,True,2.5521,-1.0713588194999999e-05
3994,3228020,2023-09-30T20:23:52,9,1,0.149561,0,3228020,2023-09-30T20:23:52,-1,500.0,3240823,2023-09-30T23:57:15,3240832,2023-09-30T23:57:24,12803,9,,,True,True,0.10633749999999999,-1.5903942837499998e-07
3996,3228293,2023-09-30T20:28:25,20,32,0.475869,0,3228293,2023-09-30T20:28:25,-1,16000.0,3240832,2023-09-30T23:57:24,3240852,2023-09-30T23:57:44,12539,20,,,True,True,7.5617777777777775,-3.598415629333333e-05
3997,3228695,2023-09-30T20:35:07,243,1,0.614748,0,3228695,2023-09-30T20:35:07,-1,500.0,3240823,2023-09-30T23:57:15,3241066,2023-10-01T00:01:18,12128,243,,,True,True,2.8711125,-1.76501066715e-05
3998,3230542,2023-09-30T21:05:54,15,32,0.039037,0,3230542,2023-09-30T21:05:54,-1,16000.0,3240823,2023-09-30T23:57:15,3240838,2023-09-30T23:57:30,10281,15,,,True,True,5.671333333333333,-2.2139183933333335e-06
3999,3230614,2023-09-30T21:07:06,9,8,0.783868,0,3230614,2023-09-30T21:07:06,-1,4000.0,3240823,2023-09-30T23:57:15,3240832,2023-09-30T23:57:24,10209,9,,,True,True,0.8506999999999999,-6.668365075999999e-06
4000,3230652,2023-09-30T21:07:44,178,18,0.503329,0,3230652,2023-09-30T21:07:44,-1,9000.0,3240831,2023-09-30T23:57:23,3241009,2023-10-01T00:00:21,10179,178,,,True,True,37.85615,-0.00019054098123350003
4001,3230740,2023-09-30T21:09:12,8,16,0.117516,0,3230740,2023-09-30T21:09:12,-1,8000.0,3240823,2023-09-30T23:57:15,3240831,2023-09-30T23:57:23,10083,8,,,True,True,1.5123555555555555,-1.7772597546666666e-06
4002,3230930,2023-09-30T21:12:22,8191,8,0.482241,0,3230930,2023-09-30T21:12:22,-1,4000.0,3240826,2023-09-30T23:57:18,3249017,2023-10-01T02:13:49,9896,8191,,,True,True,747.1635222222221,-0.003603128841199666
4003,3230950,2023-09-30T21:12:42,15,4,0.130329,0,3230950,2023-09-30T21:12:42,-1,2000.0,3240823,2023-09-30T23:57:15,3240838,2023-09-30T23:57:30,9873,15,,,True,True,0.7089166666666666,-9.239240024999999e-07
4004,3230965,2023-09-30T21:12:57,13,16,0.603475,0,3230965,2023-09-30T21:12:57,-1,8000.0,3240823,2023-09-30T23:57:15,3240836,2023-09-30T23:57:28,9858,13,,,True,True,2.4575777777777774,-1.4830867494444441e-05
4006,3233206,2023-09-30T21:50:18,180,32,0.896969,0,3233206,2023-09-30T21:50:18,-1,16000.0,3240891,2023-09-30T23:58:23,3241071,2023-10-01T00:01:23,7685,180,,,True,True,68.056,-0.0006104412226400001
4007,3233353,2023-09-30T21:52:45,17432,1,0.77487,0,3233353,2023-09-30T21:52:45,-1,500.0,3240823,2023-09-30T23:57:15,3258255,2023-10-01T04:47:47,7470,17432,,,True,True,214.1399847222222,-0.0016593064996170833
4008,3233362,2023-09-30T21:52:54,25,32,0.649232,0,3233362,2023-09-30T21:52:54,-1,16000.0,3240838,2023-09-30T23:57:30,3240863,2023-09-30T23:57:55,7476,25,,,True,True,9.45222222222222,-6.136685137777776e-05
4009,3233466,2023-09-30T21:54:38,312,1,0.522044,0,3233466,2023-09-30T21:54:38,-1,500.0,3240823,2023-09-30T23:57:15,3241135,2023-10-01T00:02:27,7357,312,,,True,True,3.6863666666666663,-1.924445600133333e-05
4010,3233513,2023-09-30T21:55:25,5867,64,0.370377,0,3233513,2023-09-30T21:55:25,-1,32000.0,3252921,2023-10-01T03:18:53,3258788,2023-10-01T04:56:40,19408,5867,,,True,True,5038.134488888889,-0.018660091375912
4012,3233900,2023-09-30T22:01:52,15,16,0.529817,0,3233900,2023-09-30T22:01:52,-1,8000.0,3240823,2023-09-30T23:57:15,3240838,2023-09-30T23:57:30,6923,15,,,True,True,2.8356666666666666,-1.5023844063333332e-05
4013,3233915,2023-09-30T22:02:07,129,11,0.229486,0,3233915,2023-09-30T22:02:07,-1,5500.0,3240825,2023-09-30T23:57:17,3240954,2023-09-30T23:59:26,6910,129,,,True,True,16.765879166666664,-3.847534546441666e-05
4014,3234031,2023-09-30T22:04:03,323,1,0.8023,0,3234031,2023-09-30T22:04:03,-1,500.0,3240823,2023-09-30T23:57:15,3241146,2023-10-01T00:02:38,6792,323,,,True,True,3.816334722222222,-3.061845347638889e-05
4016,3234226,2023-09-30T22:07:18,6230,8,0.381236,0,3234226,2023-09-30T22:07:18,-1,4000.0,3240825,2023-09-30T23:57:17,3247055,2023-10-01T01:41:07,6599,6230,,,True,True,569.8709444444445,-0.0021725531937622227
4017,3234243,2023-09-30T22:07:35,12,4,0.589048,0,3234243,2023-09-30T22:07:35,-1,2000.0,3240823,2023-09-30T23:57:15,3240835,2023-09-30T23:57:27,6580,12,,,True,True,0.5671333333333334,-3.340687557333334e-06
4018,3234606,2023-09-30T22:13:38,47,1,0.741394,0,3234606,2023-09-30T22:13:38,-1,500.0,3240823,2023-09-30T23:57:15,3240870,2023-09-30T23:58:02,6217,47,,,True,True,0.5553180555555556,-4.117094744805556e-06
4019,3237061,2023-09-30T22:54:33,2,16,0.761539,0,3237061,2023-09-30T22:54:33,-1,8000.0,3240823,2023-09-30T23:57:15,3240825,2023-09-30T23:57:17,3762,2,,,True,True,0.37808888888888886,-2.879294343555555e-06
4020,3237080,2023-09-30T22:54:52,18897,16,0.696708,0,3237080,2023-09-30T22:54:52,-1,8000.0,3241560,2023-10-01T00:09:32,3260457,2023-10-01T05:24:29,4480,18897,,,True,True,3844.264666666667,-0.026783299473840002
4021,3237244,2023-09-30T22:57:36,9,32,0.097717,0,3237244,2023-09-30T22:57:36,-1,16000.0,3240823,2023-09-30T23:57:15,3240832,2023-09-30T23:57:24,3579,9,,,True,True,3.4027999999999996,-3.325114076e-06
4022,3237380,2023-09-30T22:59:52,132,16,0.133883,0,3237380,2023-09-30T22:59:52,-1,8000.0,3240828,2023-09-30T23:57:20,3240960,2023-09-30T23:59:32,3448,132,,,True,True,24.953866666666666,-3.340898530933333e-05
4023,3237475,2023-09-30T23:01:27,10306,32,0.477141,0,3237475,2023-09-30T23:01:27,-1,16000.0,3247469,2023-10-01T01:48:01,3257775,2023-10-01T04:39:47,9994,10306,,,True,True,4203.7880888888885,-0.020057996525205332
4024,3237506,2023-09-30T23:01:58,11946,16,0.232513,0,3237506,2023-09-30T23:01:58,-1,8000.0,3241065,2023-10-01T00:01:17,3253011,2023-10-01T03:20:23,3559,11946,,,True,True,2276.3996,-0.005292925001948
4025,3237550,2023-09-30T23:02:42,36,53,0.859053,0,3237550,2023-09-30T23:02:42,-1,26500.0,3251298,2023-10-01T02:51:50,3251334,2023-10-01T02:52:26,13748,36,,,True,True,27.20755,-0.0002337272745015
4026,3237567,2023-09-30T23:02:59,54,4,0.283267,0,3237567,2023-09-30T23:02:59,-1,2000.0,3240823,2023-09-30T23:57:15,3240877,2023-09-30T23:58:09,3256,54,,,True,True,2.5521,-7.229257106999999e-06
4027,3237605,2023-09-30T23:03:37,3,1,0.876766,0,3237605,2023-09-30T23:03:37,-1,500.0,3240823,2023-09-30T23:57:15,3240826,2023-09-30T23:57:18,3218,3,,,True,True,0.035445833333333336,-3.107770150833334e-07
4028,3237639,2023-09-30T23:04:11,57,1,0.408647,0,3237639,2023-09-30T23:04:11,-1,500.0,3240823,2023-09-30T23:57:15,3240880,2023-09-30T23:58:12,3184,57,,,True,True,0.6734708333333334,-2.752118356291667e-06
4029,3237648,2023-09-30T23:04:20,9,8,0.189021,0,3237648,2023-09-30T23:04:20,-1,4000.0,3240823,2023-09-30T23:57:15,3240832,2023-09-30T23:57:24,3175,9,,,True,True,0.8506999999999999,-1.6080016469999996e-06
4030,3239652,2023-09-30T23:37:44,5,16,0.709149,0,3239652,2023-09-30T23:37:44,-1,8000.0,3240823,2023-09-30T23:57:15,3240828,2023-09-30T23:57:20,1171,5,,,True,True,0.9452222222222222,-6.703033936666667e-06
4032,3239983,2023-09-30T23:43:15,34,30,0.577987,0,3239983,2023-09-30T23:43:15,-1,15000.0,3240852,2023-09-30T23:57:44,3240886,2023-09-30T23:58:18,869,34,,,True,True,12.051583333333332,-6.965658496083332e-05
4033,3240009,2023-09-30T23:43:41,229,16,0.117829,0,3240009,2023-09-30T23:43:41,-1,8000.0,3240836,2023-09-30T23:57:28,3241065,2023-10-01T00:01:17,827,229,,,True,True,43.29117777777777,-5.100956186377777e-05
4034,3240226,2023-09-30T23:47:18,73,4,0.007194,0,3240226,2023-09-30T23:47:18,-1,2000.0,3240823,2023-09-30T23:57:15,3240896,2023-09-30T23:58:28,597,73,,,True,True,3.450061111111111,-2.481973963333333e-07
4035,3240275,2023-09-30T23:48:07,56,12,0.654546,0,3240275,2023-09-30T23:48:07,-1,6000.0,3240823,2023-09-30T23:57:15,3240879,2023-09-30T23:58:11,548,56,,,True,True,7.939866666666665,-5.197007967199999e-05
4037,3240330,2023-09-30T23:49:02,1,4,0.315902,0,3240330,2023-09-30T23:49:02,-1,2000.0,3240823,2023-09-30T23:57:15,3240824,2023-09-30T23:57:16,493,1,,,True,True,0.04726111111111111,-1.4929879522222223e-07
4038,3240338,2023-09-30T23:49:10,573,32,0.36227,0,3240338,2023-09-30T23:49:10,-1,16000.0,3240898,2023-09-30T23:58:30,3241471,2023-10-01T00:08:03,560,573,,,True,True,216.64493333333334,-0.0007848395999866666
4039,3240631,2023-09-30T23:54:03,62,64,0.154779,0,3240631,2023-09-30T23:54:03,-1,32000.0,3252859,2023-10-01T03:17:51,3252921,2023-10-01T03:18:53,12228,62,,,True,True,56.58257777777778,-8.757794805866667e-05
4040,3240644,2023-09-30T23:54:16,6,3,0.651576,0,3240644,2023-09-30T23:54:16,-1,1500.0,3240823,2023-09-30T23:57:15,3240829,2023-09-30T23:57:21,179,6,,,True,True,0.21267499999999998,-1.385739258e-06
4041,3240673,2023-09-30T23:54:45,8973,4,0.253633,0,3240673,2023-09-30T23:54:45,-1,2000.0,3240825,2023-09-30T23:57:17,3249798,2023-10-01T02:26:50,152,8973,,,True,True,408.97795,-0.0010373030439235
4042,3240797,2023-09-30T23:56:49,35,32,0.854977,0,3240797,2023-09-30T23:56:49,-1,16000.0,3240863,2023-09-30T23:57:55,3240898,2023-09-30T23:58:30,66,35,,,True,True,13.23311111111111,-0.00011314005638444444
4043,3240867,2023-09-30T23:57:59,12,25,0.423562,0,3240867,2023-09-30T23:57:59,-1,12500.0,3240879,2023-09-30T23:58:11,3240891,2023-09-30T23:58:23,12,12,,,True,True,3.5445833333333336,-1.5013508058333334e-05
4045,3240888,2023-09-30T23:58:20,18679,1,0.275561,0,3240888,2023-09-30T23:58:20,-1,500.0,3240888,2023-09-30T23:58:20,3259567,2023-10-01T05:09:39,0,18679,,,True,True,234.12710277777776,-0.0006451629856854722
4046,3241303,2023-10-01T00:05:15,4,8,0.680606,0,3241303,2023-10-01T00:05:15,-1,4000.0,3241471,2023-10-01T00:08:03,3241475,2023-10-01T00:08:07,168,4,,,True,True,0.37808888888888886,-2.573295663111111e-06
4047,3241783,2023-10-01T00:13:15,58,2,0.754972,0,3241783,2023-10-01T00:13:15,-1,1000.0,3241783,2023-10-01T00:13:15,3241841,2023-10-01T00:14:13,0,58,,,True,True,1.370572222222222,-1.0347436517555554e-05
4048,3241823,2023-10-01T00:13:55,28,32,0.413228,0,3241823,2023-10-01T00:13:55,-1,16000.0,3245507,2023-10-01T01:15:19,3245535,2023-10-01T01:15:47,3684,28,,,True,True,9.97048888888889,-4.120085182577777e-05
4049,3241849,2023-10-01T00:14:21,258,8,0.783788,0,3241849,2023-10-01T00:14:21,-1,4000.0,3241849,2023-10-01T00:14:21,3242107,2023-10-01T00:18:39,0,258,,,True,True,24.386733333333332,-0.0001911402894586667
4050,3241879,2023-10-01T00:14:51,127,4,0.482468,0,3241879,2023-10-01T00:14:51,-1,2000.0,3241879,2023-10-01T00:14:51,3242006,2023-10-01T00:16:58,0,127,,,True,True,6.002161111111111,-2.8958506669555554e-05
4051,3241948,2023-10-01T00:16:00,324,1,0.370213,0,3241948,2023-10-01T00:16:00,-1,500.0,3241948,2023-10-01T00:16:00,3242272,2023-10-01T00:21:24,0,324,,,True,True,3.8281499999999995,-1.41723089595e-05
4052,3242872,2023-10-01T00:31:24,4769,32,0.554911,0,3242872,2023-10-01T00:31:24,-1,16000.0,3245535,2023-10-01T01:15:47,3250304,2023-10-01T02:35:16,2663,4769,,,True,True,1716.811911111111,-0.009526778144065778
4053,3243100,2023-10-01T00:35:12,137,8,0.253778,0,3243100,2023-10-01T00:35:12,-1,4000.0,3243100,2023-10-01T00:35:12,3243237,2023-10-01T00:37:29,0,137,,,True,True,12.949544444444443,-3.286309490022222e-05
4054,3243307,2023-10-01T00:38:39,4,16,0.306653,0,3243307,2023-10-01T00:38:39,-1,8000.0,3245263,2023-10-01T01:11:15,3245267,2023-10-01T01:11:19,1956,4,,,True,True,0.7121777777777778,-2.183914520888889e-06
4056,3243457,2023-10-01T00:41:09,8894,16,0.705495,0,3243457,2023-10-01T00:41:09,-1,8000.0,3245267,2023-10-01T01:11:19,3254161,2023-10-01T03:39:33,1810,8894,,,True,True,1762.7507333333333,-0.01243611828613
4057,3246207,2023-10-01T01:26:59,13606,2,0.735782,0,3246207,2023-10-01T01:26:59,-1,1000.0,3246207,2023-10-01T01:26:59,3259813,2023-10-01T05:13:45,0,13606,,,True,True,353.93107222222227,-0.002604161121818112
4058,3246421,2023-10-01T01:30:33,63,1,0.854999,0,3246421,2023-10-01T01:30:33,-1,500.0,3246421,2023-10-01T01:30:33,3246484,2023-10-01T01:31:36,0,63,,,True,True,0.7010500000000001,-5.9939704895e-06
4061,3246630,2023-10-01T01:34:02,37,4,0.446595,0,3246630,2023-10-01T01:34:02,-1,2000.0,3246630,2023-10-01T01:34:02,3246667,2023-10-01T01:34:39,0,37,,,True,True,1.6469111111111112,-7.355022676666667e-06
4062,3249138,2023-10-01T02:15:50,6168,32,0.699311,0,3249138,2023-10-01T02:15:50,-1,16000.0,3249138,2023-10-01T02:15:50,3255306,2023-10-01T03:58:38,0,6168,,,True,True,2608.240533333333,-0.018239712956058664
4063,3249888,2023-10-01T02:28:20,14,16,0.161795,0,3249888,2023-10-01T02:28:20,-1,8000.0,3250304,2023-10-01T02:35:16,3250318,2023-10-01T02:35:30,416,14,,,True,True,2.534622222222222,-4.100892024444444e-06
4065,3249967,2023-10-01T02:29:39,10283,1,0.400561,0,3249967,2023-10-01T02:29:39,-1,500.0,3249967,2023-10-01T02:29:39,3260250,2023-10-01T05:21:02,0,10283,,,True,True,141.51937638888887,-0.0005668714292570971
4066,3250261,2023-10-01T02:34:33,1037,8,0.338438,0,3250261,2023-10-01T02:34:33,-1,4000.0,3250261,2023-10-01T02:34:33,3251298,2023-10-01T02:51:50,0,1037,,,True,True,105.60221111111112,-0.0003573980112402223
4068,3250769,2023-10-01T02:43:01,9,2,0.697057,0,3250769,2023-10-01T02:43:01,-1,1000.0,3250769,2023-10-01T02:43:01,3250778,2023-10-01T02:43:10,0,9,,,True,True,0.203675,-1.41973084475e-06
4069,3251198,2023-10-01T02:50:10,68,32,0.70679,0,3251198,2023-10-01T02:50:10,-1,16000.0,3251198,2023-10-01T02:50:10,3251266,2023-10-01T02:51:18,0,68,,,True,True,31.029155555555555,-0.0002193109685511111
4070,3251258,2023-10-01T02:51:10,15,1,0.160738,0,3251258,2023-10-01T02:51:10,-1,500.0,3251258,2023-10-01T02:51:10,3251273,2023-10-01T02:51:25,0,15,,,True,True,0.21389583333333334,-3.438118845833333e-07
4072,3253236,2023-10-01T03:24:08,41,2,0.005291,0,3253236,2023-10-01T03:24:08,-1,1000.0,3253236,2023-10-01T03:24:08,3253277,2023-10-01T03:24:49,0,41,,,True,True,1.1692972222222222,-6.186751602777777e-08
4073,3253397,2023-10-01T03:26:49,4346,32,0.091089,0,3253397,2023-10-01T03:26:49,-1,16000.0,3254161,2023-10-01T03:39:33,3258507,2023-10-01T04:51:59,764,4346,,,True,True,1810.9930222222224,-0.0016496154340120003
4074,3253414,2023-10-01T03:27:06,3,16,0.145328,0,3253414,2023-10-01T03:27:06,-1,8000.0,3253414,2023-10-01T03:27:06,3253417,2023-10-01T03:27:09,0,3,,,True,True,0.6844666666666667,-9.947217173333334e-07
4075,3253611,2023-10-01T03:30:23,25,8,0.925862,0,3253611,2023-10-01T03:30:23,-1,4000.0,3253611,2023-10-01T03:30:23,3253636,2023-10-01T03:30:48,0,25,,,True,True,2.8519444444444444,-2.640506987222222e-05
4076,3253619,2023-10-01T03:30:31,436,1,0.435377,0,3253619,2023-10-01T03:30:31,-1,500.0,3253619,2023-10-01T03:30:31,3254055,2023-10-01T03:37:47,0,436,,,True,True,6.217238888888889,-2.706842815727778e-05
4077,3254427,2023-10-01T03:43:59,1084,1,0.06408,0,3254427,2023-10-01T03:43:59,-1,500.0,3254427,2023-10-01T03:43:59,3255511,2023-10-01T04:02:03,0,1084,,,True,True,13.599683333333333,-8.714677079999999e-06
4078,3254562,2023-10-01T03:46:14,3527,32,0.22177,0,3254562,2023-10-01T03:46:14,-1,16000.0,3255324,2023-10-01T03:58:56,3258851,2023-10-01T04:57:43,762,3527,,,True,True,1505.119911111111,-0.0033379044268711106
4079,3254572,2023-10-01T03:46:24,23,1,0.08004,0,3254572,2023-10-01T03:46:24,-1,500.0,3254572,2023-10-01T03:46:24,3254595,2023-10-01T03:46:47,0,23,,,True,True,0.28855416666666667,-2.30958755e-07
4080,3254885,2023-10-01T03:51:37,47,2,0.037755,0,3254885,2023-10-01T03:51:37,-1,1000.0,3254885,2023-10-01T03:51:37,3254932,2023-10-01T03:52:24,0,47,,,True,True,1.1793083333333334,-4.4524786125e-07
