arrival_time,service_time,num_processors
323242742.1459056,1362896.336999614,126
323284274.8045751,3926432.476689221,118
323289451.4795218,7101.104125654918,110
323341808.0629065,12476.913931637248,76
323342457.8782344,14606.68841594642,71
323345701.2156137,7903.986848508318,76
323350014.4342151,12983.650626996165,125
323368201.67236435,27968.21952898291,76
323397555.5787827,18174.029948235395,94
323400043.347239,17579.807026985618,70
323456392.61311525,19228.965253526723,96
323535988.9538905,21050.621465203876,118
323536711.8097017,18085.65455694664,109
323569393.08746046,5803.608156544929,76
323570084.831598,13751.991521443815,90
323594778.41931313,8269.518967159878,112
323665863.1963544,10081.926036285802,85
323670843.0360345,6901.465572634353,89
323710095.3243238,24567.10767457592,92
323820481.82164323,14917.121301159717,128
323843549.14374036,10315.236178776104,65
323879418.5812279,4597246.134090834,122
323890423.2688011,6075753.093160862,73
323908689.5797255,19194.593136529744,103
323911812.2905155,5926386.988950305,77
323963015.95643127,14508.0718807573,122
323968631.5217575,11515.503667364579,99
324051644.63404566,2250617.4693343705,66
324067004.7836555,12431.077213209017,76
324069136.3344651,10342.89918821748,116
324074826.3644747,15872.180190275516,84
324121403.8736375,14523.59645736188,100
324194409.4024836,11683.489587520817,89
324248323.71439165,27820.623676224066,128
324273356.15586984,14930.106474434633,95
324279262.4402109,32769.92980350033,106
324290197.2510223,21681.61280741983,125
324296143.08852935,3787312.1665420476,99
324322834.335177,9992.110569900084,114
324335069.2564969,20872.649933242315,104
324440523.657463,11675.954308694858,92
324596600.861105,17910.31273967026,107
324599353.52037716,2521114.5985727943,107
324662192.4155525,14340.388072122592,83
324664420.69177705,12073.409420670605,84
324693913.87261975,41382.54959014912,66
324766547.404704,5913969.795819654,113
324769501.88920563,6500581.804771137,114
324774170.53240687,21028.17690612135,73
324898408.06721294,8979.282088329739,88
324969107.7264174,18106.38662549518,83
324971795.10773486,29031.232163568086,82
324974728.0252215,17684.72328065626,82
324976860.9134892,7047.123796223142,124
324979200.84696573,15982.404718526956,99
324980111.74482673,14029.722085578695,73
324982413.2710826,14535.907221486737,103
325025242.7058627,8794332.919693561,106
325033713.75175935,11444.700033903187,98
325091915.4708378,12951.657493569906,114
325131254.48882616,5186172.874375805,106
325168797.2484785,15231.2900153118,116
325202374.9928677,20964.739582485723,112
325269435.42365044,15452.772000112804,114
325288062.4625293,3383.8634057214676,110
325291866.690546,3667358.876638472,81
325389206.1744975,19908.50170096685,126
325422772.87818664,11746.889860697762,97
325533293.0646889,11798.341541412548,118
325630128.9418087,9927.870436344267,69
325634393.79945105,8637.866579795513,120
325638459.6821741,4440935.892796619,97
325640517.3920723,7355.514511804902,84
325641764.1849816,21767.149592231166,120
325647692.9987315,15362.659890714342,77
325725756.69277686,9329.33022858822,96
325729402.8788689,19720.944219224042,76
325749786.7068832,16902.512842864067,67
325811794.5408681,14444.035898068585,77
325814405.1722677,12748.526316583402,105
325815278.68512106,8129.678705191301,98
325986976.90655243,5162199.758649477,88
326030282.92472225,16298.415789575065,125
326120060.072972,14480.318102030164,91
326122196.92043954,16067.2837382275,71
326178749.92525095,9141.81159597246,91
326194903.8436885,3177.693815003081,70
326293937.93662554,25425.027924908136,74
326342118.9458923,16090.684139167304,69
326346318.4489442,9097.77262220305,75
326358945.6038135,13345.136354878874,102
326380823.95121974,28071.48992447843,111
326408941.17926174,5590.402808774471,81
326416017.7305415,22663.207867263332,109
326443856.249411,14835.054731593926,79
326505253.3160171,10904.61752317369,89
326506074.1000263,6026482.908579743,65
326535714.31103444,15838.704668880633,111
326537285.2317141,6569.997157330222,74
326537655.1373378,26117.323154717367,82
326539093.37607473,17426.391761970448,123
326542264.11914855,2208072.039657006,90
326608687.6569349,8707.454605584222,122
326611336.43857116,3279665.2305131936,70
326614460.2004724,7994.911831073945,81
326620401.1635955,11523.65620358586,76
326622477.62008345,14753.117179343692,109
326627296.50983864,6697.168322384721,93
326629574.30969375,8098.643221373325,117
326763250.28462595,13166.839321661906,67
326768515.097449,9508.42986526298,123
326772162.1674786,13141.825240048005,118
326778557.5328317,9363.44610676169,71
326815879.171263,14374.553445048557,125
326866068.72359836,9474.648751319197,105
326867543.0131814,4445.886449737732,110
326959092.32436323,3563074.1328936797,120
326975594.2619008,6633.359499865965,65
326979153.56153077,6573413.031218862,74
327117015.4328081,8010.069543817026,76
327190347.20526385,15316.979802978038,90
327253675.36444384,7300209.835058922,111
327314548.0037246,10367.920010320988,94
327367221.10128945,5336821.72892499,67
327397207.42281353,13729.34432699259,101
327444908.0769426,22535.895610561056,75
327524674.5327305,14630.238181130613,125
327589781.1340226,4762056.654012318,102
327591938.16996026,3927443.033285221,94
327592613.7206378,11933.37211060484,115
327631433.23405105,14509.038490688388,107
327661165.77108145,21726.94739524943,79
327681875.3194791,9446.848044644907,69
327685249.8520392,3821822.400752132,73
327688858.78739524,12535.621071798934,69
327745337.30804956,8416.884147695291,93
327747513.07378256,14114.491232818362,111
327793272.9079288,11067.989630685639,118
327795568.08331597,11325.137528596511,105
327803112.2945882,29057.673514267775,103
327805317.3941826,22520.067462970805,71
327805501.735666,2851802.499620213,101
327807036.95490277,28832.408613564443,98
327809626.0431544,5618272.3985668775,69
327841259.2751676,9533.614164318358,124
327841627.0492938,7018460.433246836,99
327847487.6543822,8733.704201393652,88
327851344.1760372,22494.981838206033,86
327868201.39493394,21542.859298713767,93
327945391.9414943,5374348.549945201,125
327946682.66247416,20070.650888128708,112
327951170.8648019,8663.995971737062,113
327977166.1253793,13810.44060463828,110
328003026.35066336,16144.516867820723,95
328136530.876422,29465.694537983843,95
328137187.58730865,22566.156954853665,72
328176382.3023004,23700.123902667932,75
328231908.9837261,18943.909054810654,89
328234641.18797565,20372.14517441734,127
328257946.4388703,9859050.469697338,113
328261117.43332213,16273.714909971759,97
328306747.4817591,6694.1306382500225,109
328349118.47363824,2084579.0213436084,102
328452252.76621276,4146545.385535089,84
328601444.15925074,13063.563049362496,90
328706406.8715512,13693.166471486566,67
328741988.9482185,3733791.609737061,113
328819912.3593094,4312.6621912598,98
328824609.4395346,4128838.0940960413,125
328838912.65523714,20284.787978371565,119
328840695.6297359,6013664.381862661,88
328846853.07446367,18224.374326624387,85
328851937.06629103,27143.606107541997,114
328910227.06230694,2834010.8144491576,73
328911778.0844037,14969.547728557656,67
328960483.85282254,5913.110789103049,93
328966203.29721576,3688.645177579315,73
328989626.9816262,3534815.4106140966,65
329053988.10065573,7540.558823945405,124
329054854.1627575,4198468.6188465245,82
329063643.47679204,14394.125718628587,86
329076033.7793721,13257.056165915794,124
329082745.20727944,16088.163793596459,128
329140450.65007484,8048.745792550771,124
329142116.63887167,14009.08422206487,81
329225220.05057603,8468.435823816144,107
329230690.2969975,20577.44007033332,116
329234081.11105055,6008.891612581943,127
329240219.4471636,19859.309512790183,111
329244885.626051,1848789.0268577049,79
329422051.6511782,2779541.105844858,84
329422784.63677585,4035449.2890510093,80
329559964.37548673,13689.244252416138,95
329635037.5446722,24255.941079437816,123
329695385.3707879,24347.599136543624,87
329699399.08563334,6909.73916197421,110
329700811.1627901,15587.226180944484,99
329783347.80078924,23788.7736126666,118
329814846.92352396,10397.542840919532,80
329831557.3814159,24363.291170896417,127
329877954.92372066,11765.11835755797,122
329990609.59138346,12127.68510430051,122
330016945.88833344,13789.04231098194,107
330050994.33032256,12573.687774463906,95
330055346.1229512,18880.373566403192,125
330106364.19331956,10166.686178246913,83
330161598.0296328,3485789.757607896,90
330162593.80034894,13902.707642568199,97
330168037.9359039,18143.274346303704,84
330172541.187413,16087.203196021517,76
330192395.24346167,6801638.772265829,89
330194764.1793189,11341.000922099169,69
330197153.00117505,7813.15355389869,126
330214919.4465228,6547.020980921718,115
330227833.5181191,16627.53959070172,126
330232203.49702096,11275.338169622904,107
330234264.5468363,21977.3055843829,71
330235945.017411,21352.500906070185,127
330238742.1873855,16374.319739015576,79
330240880.235895,9763.755935407233,90
330244084.52569914,13689.150694431333,122
330246648.34281147,7402968.619220331,81
330248343.95530033,11007.293090051695,121
330280790.64258546,16517.759144857773,107
330373276.75608134,4492.343109387726,96
330392966.9281451,12032.80775700192,121
330397330.25878894,26886.94535644288,72
330400851.5367424,6957331.2265554685,128
330446857.2713766,31238.989776046255,75
330453319.2728499,10681.830282251745,81
330489788.423025,10831.15534745065,105
330492115.07349026,11500.273481603661,74
330493181.0625878,12998.043850329152,110
330493851.6350474,18404.72323985698,123
330495730.90108657,19316.475763099188,69
330543247.1722126,10377.163736955008,112
330549422.9151935,13395.510962283079,118
330551562.41457886,19099.847948084738,90
330553823.4279507,8464.979994548452,113
330640113.5174366,37946.22008615696,65
330702606.6549859,17122.57347819985,106
330703072.81046766,18003.65073159,99
330705607.5250017,5437973.960484397,99
330708537.5400168,8608.022225527662,73
330708989.1109412,9516.167840536235,127
330765564.29129964,18554.253780834486,98
330794347.71626216,13331.237338021365,84
330795839.9721335,6606508.167168954,78
330869569.1649953,1968945.366699108,118
330896572.5189222,5892282.109626549,79
330898973.298881,9721.655666907036,96
330903272.382933,7259309.70095867,106
330905634.78145796,12569.928720211396,74
330907000.62211764,12899.165839219208,128
330907741.279157,10388.066088751977,123
330912035.7060069,7074.229983285164,76
330991730.7185998,3351930.682355265,101
331062908.038642,4347426.552801958,85
331067462.42143625,12483.501587724786,107
331161199.91793424,12158.008048269454,85
331161395.4605195,10175.159737157208,80
331229680.3063613,13201.831435001957,97
331289140.68543154,19444.265770196318,86
331290895.7186589,11542.848337675994,101
331291112.77707964,3336721.0005688677,75
331341943.41772103,11472.47825661361,102
331344490.4774651,13994.652682926622,72
331442668.05958986,2084881.8384302682,108
331511638.80294317,11711.384619281536,71
331556921.13416505,6981.239513826544,71
331617053.41255444,11540.5920335926,74
331617945.9533092,18147.525980818504,110
331619380.76834077,10412.178536054822,82
331620503.15634835,19748.43178783836,75
331669341.1466743,2489.4192408262497,86
331671288.50854844,19771.60673951189,127
331675101.6097183,7544.667039471722,70
331767495.30199736,13124.850872400835,97
331803161.5548047,8083.524496702764,107
331806132.94302213,10448.428369393429,90
331811816.9574482,13529.065834588571,66
331813539.70231175,13181.187050585242,73
331817225.4645721,14871.609488895225,105
331834105.67548376,15031.077631109245,77
331870188.67097574,24094.069713010933,86
331889556.887572,22695.09049968513,87
331937931.7531577,12521.863848117595,87
331939922.0202424,2675495.3701874474,79
331972097.9048852,8520.90650638152,101
331973996.2102129,18276.348065070404,99
331983173.84668684,12272.765538409021,101
331983463.019471,8033.951756735003,111
332023969.8500588,14216.02595492511,89
332045866.67513925,12170.236451301402,86
332050984.6771053,9684.234622291835,80
332118842.52722895,2888773.1247752532,68
332120274.7851043,12484.993667226923,70
332122102.1015599,19328.240417111825,103
332164063.3714024,14964.255766076472,115
332168987.06783986,19484.10600309831,74
332209096.2433001,9536.885631705423,88
332318887.2054774,18748.516324268712,96
332354160.9748401,15385.809229270933,106
332470762.5854806,6363521.927065466,118
332474231.6621844,11964.182274581868,80
332682739.2737572,7018793.798506916,89
332742825.2999171,23586.788490050007,68
332830050.81526124,8412.996225578912,72
332840855.7413119,4437640.086611955,92
332842236.08814377,14326.543152775816,86
332927543.579398,11282.753617041686,88
332942804.73353094,5768001.660553606,66
332989261.6657252,9551.311294638017,97
332994008.85178596,6043021.801498448,126
333063090.9913484,19660.72589851789,85
333063445.70679224,9376.361643245502,96
333171867.79830277,7063044.936012033,97
333173756.12288207,17117.596213734396,121
333234719.0321082,2642877.6594746076,125
333239282.8755216,12646.496323727391,82
333267553.743779,24430.574272555827,128
333299187.65995985,5097535.720532226,119
333342276.06636745,5098208.159513779,103
333343172.1372972,17169.30618902794,128
333351006.2322223,9258.868058776476,70
333357118.6916531,13135.83295202674,102
333428640.78742796,7022.12676197382,95
333497446.3525305,22437.96827044448,112
333572226.7663045,5440.472099583538,128
333704222.9911791,9489.006750841334,124
333766199.0048694,9335.498413446427,100
333768305.19237643,13286.65305469296,73
333774049.2832062,2539071.061742112,91
333798132.04299694,15970.26399224957,120
333849290.4868376,6435155.272726294,94
333871262.28506804,12792.94356976535,88
333873715.46209115,20634.778970875166,86
333933611.75432265,16531.22933597692,89
334027022.6046454,20287.351382245084,86
334083087.83867645,15433.43742173462,119
334093695.171903,15817.184384202637,70
334096714.98767024,20381.33425007126,94
334100737.4081499,5205038.191606116,94
334101902.70407116,19171.991605196323,112
334123515.1130885,7649.134508324043,75
334169646.61846334,21618.987504805296,88
334206969.91247344,20384.49734793469,105
334209723.8713733,22869.509311727783,72
334213655.3583635,2698884.7044369695,65
334222114.22521824,13810.080868100953,103
334241574.1532237,20674.83636473478,116
334243819.6610752,13289.340365875581,113
334253076.0094539,22719.657936192853,118
334254662.5324946,7646.594308908036,66
334318382.4078577,5149559.138276624,110
334319489.47110265,31294.077431132562,97
334336464.51523024,25066.601470076956,100
334386818.19250554,9872.043063142162,112
334409089.15822434,13110.581493538748,90
334474059.25736076,3001498.9142857194,69
334523324.6464708,19115.58973107262,109
334526573.21685684,18247.714597112463,91
334561415.2179433,13432.850705503253,77
334562013.3608225,14479.64101236072,104
334565893.10284877,21226.241725496086,119
334568443.18784803,26681.432044428886,66
334680365.273176,13083.930987688047,68
334683143.86683756,16094.33090222214,128
334766925.68056256,4988349.8250133265,83
334769554.7235677,9263.624677367403,127
334841196.422246,33818.35210163231,124
334920169.8957181,6609215.157343789,90
335004167.1225959,3048429.7655871604,87
335006590.6447269,3033127.2707099104,79
335008308.461895,7924.457683376402,73
335093483.5369571,4218042.162469891,94
335097521.48433316,3928220.27510315,121
335146642.0188515,3712638.1774317552,105
335228520.07333416,6463331.7716136305,80
335229604.45804846,9838.042260595246,105
335345150.0187807,14716.950856513293,128
335431896.709922,10940.206464977562,76
335435286.34508663,3458304.4283565683,91
335437929.0280786,8622235.622100445,67
335647962.1156849,16367.481129214364,85
335789195.7094269,7096.498128996776,120
335836515.83495593,13068.634161346094,98
335873651.1355072,5910.769551187861,95
335937883.4971166,17015.47750817844,67
335940575.6009054,14608.730048463582,112
335984883.29074687,21436.660425470294,70
335986503.30104333,16300.494954818707,103
335987637.563614,11595.325102675033,76
335993714.4124158,9272.651770463415,98
336132938.24778205,7395.587845033289,125
336146318.1506033,20056.3275083057,89
336148432.3600115,7445.476631797443,126
336225401.9540595,3770642.589151481,91
336261114.7532379,6823832.074023502,100
336263265.87564343,12654.622246065352,128
336266086.5562677,23904.659229307472,104
336269471.52972114,8566.47351096321,117
336273632.5528961,4162172.1049584644,67
336276882.11272717,14184.635498119456,73
336277272.6977324,12310.675538316289,90
336278829.7909792,13102.999810338966,107
336404265.6083315,15348.614735779393,103
336405922.89232314,23677.260608643293,83
336444949.2198648,9120.281213151959,94
336469573.20516866,13486.748360583693,124
336471206.51827663,8061.39022111846,113
336531075.39268,7826.324489652519,128
336575392.1024383,5003712.334560096,123
336583514.8107579,15775.891148971232,121
336681452.1289814,4022611.343775173,92
336690286.1575342,15541.11004320372,74
336691904.4105189,10857.664731257963,75
336705297.43219686,18033.239270086266,123
336737489.264339,1982121.566371426,70
336740548.61395264,15784.84389580106,69
336743576.36960053,8866.73603897405,97
336747134.08729416,25017.999455292418,117
336850984.0158965,2442737.6131153004,75
336883497.6656062,36964.19123145523,93
336886588.7689665,17156.73938241953,68
336895294.813844,7460776.504288077,116
336951732.0680331,24155.758249226586,70
336954470.7563794,19790.625665715997,78
336958426.63637525,15950.50108484591,105
336968273.08234817,19344.93340187006,78
337022334.8306606,17175.298881793628,106
337024975.693947,14113.498931620463,82
337025662.1192184,4862651.095991047,104
337050971.1404006,28164.552747081034,88
337057058.4348306,21299.175538832955,105
337059835.4986496,6059408.5126038045,94
337070524.5950122,3611714.1032779654,123
337070847.86804956,7635885.361074003,124
337199677.64879775,7766.384765824583,110
337201917.5195422,17653.02051602103,100
337204052.0041409,21848.75187592199,109
337208178.58880013,20315.185372608918,108
337259976.306217,21278.120031774823,99
337263088.6182542,27046.141249589768,69
337269246.3604638,5924329.997681047,117
337275609.71604234,22416.88921339253,86
337307984.02731854,4788702.0258584,82
337450593.89986444,1921523.3971628202,69
337499442.0547789,15354.9884984401,82
337537545.493374,4618.726929547809,100
337538086.34182626,26656.658006515885,104
337546457.52867305,7190299.485385375,80
337603612.7465094,12360.224627224392,78
337643221.7183708,13664.740082039978,127
337657419.46045727,5217.698573672251,100
337658730.7952142,4555977.096039405,104
337675615.8483015,14444.167501318667,75
337687086.4808612,11673.552939335294,99
337688884.9671509,14916.625292738256,102
337692211.080268,6200453.6087679155,128
337693183.90326566,11703.608733001269,118
337700117.06684536,8821.172507085597,67
337850262.24320734,16328.403080173684,124
337906643.0681285,11192.076769187854,85
337910295.9785165,29998.609858468903,101
337945165.28379536,11065.343257164132,68
337951820.49723977,9270.16961005402,113
337986655.9060028,29143.266986828312,126
338021140.50051385,11659.9634582127,72
338072744.45002675,19972.513946575575,72
338075617.97257084,6726777.901239829,77
338137246.91324013,15091.495050783169,83
338140124.07373244,3463817.524169212,85
338143250.2522655,5678.071187119429,80
338144657.27274996,5792862.025204332,89
338145629.0245562,16539.423634931627,101
338148337.62810904,11497.072682764421,98
338248480.0402259,21967.61386676775,112
338249810.78027683,34004.26681022789,86
338256471.5508364,18601.217054068336,125
338257419.808144,11465.326378764514,95
338349013.739432,15451.138387779409,90
338395755.9799969,9699.3453329807,113
338458129.41376615,15628.665528850284,68
338597339.75671583,1267693.5309516955,107
338599700.69597167,9346.525724259982,76
338680918.64545476,21194.363899284835,91
338682489.2926875,2914736.733970907,98
338683931.91581655,7516.116992462045,68
338715612.31052613,5987.555297193665,66
338723577.0152236,11504.151732280003,116
338756810.16777915,10683.032207107377,69
338760959.4267449,9135.904120144478,74
338907894.5107563,12616.865701134431,85
338940657.1080021,14730.840967924574,121
338974604.19991857,6165545.992103281,111
339039375.46119815,17693.611301434838,82
339042892.84870315,14742.20256561062,80
339111687.9138999,8669.525907801826,105
339147951.54735965,19387.336783785053,104
339150926.47214234,9424.874959275829,75
339164484.75160325,3698445.808342714,107
339167984.48117214,15018.171774145649,105
339181794.97504205,9692.362505481995,81
339226915.4740405,19503.97793696117,72
339240458.9890453,11902.595931087792,104
339373524.78914523,10276.420375296922,89
339375185.7244878,13304.503437832842,112
339399207.74213874,3031383.3223313033,72
339439765.2389387,6265071.060799744,107
339521166.9800737,10045.328944310853,68
339524953.519245,5531227.906713234,128
339528473.3379985,4210062.355579117,76
339551284.7703416,4434159.655787069,122
339614172.01519257,13548.375650137346,102
339709444.3309247,13501.139080264575,100
339751735.0024358,15718.652774523065,127
339759303.95255053,12184.033806152911,100
339778614.932865,11808.801565398142,96
339779312.78396434,14794.775231419491,71
339780177.2554889,4568.31824177112,82
339784840.2221589,17343.19176294785,81
339910499.4267291,21187.836959889435,111
339972910.05948716,2138200.847157081,128
339979526.9203558,11135.149976491193,110
340070990.35779583,4035983.28546243,113
340071517.5961993,8471.444734840514,80
340072065.0521846,3587321.6114638364,68
340078898.5196087,3904540.1453312747,97
340142141.2065271,13429.942416690366,90
340167795.6232737,6708.733777046864,120
340168780.03261733,3266008.838504969,93
340170510.4454252,19742.70334808709,97
340177385.7428177,15053.031580719951,83
340182184.4724085,9302.675301636671,78
340224982.10348153,12389.119424243161,80
340264177.9008267,29384.73848024374,92
340265822.1162056,7264.727427824106,94
340316417.4208303,7736421.659268441,103
340319141.11540204,19821.90026377645,98
340434501.24076813,5884819.582944877,123
340452267.58057314,13489.43073108568,96
340457752.770879,33529.367677625356,128
340481503.5959083,11809.746497922606,118
340527714.82106376,13101.101510847253,104
340553606.2839657,25844.17506498092,110
340597207.2641393,13426.502998251806,123
340644718.5939768,4279217.811459305,87
340650824.5669955,10473.726713134212,78
340659084.5995137,4238369.935478669,83
340664903.8671983,8615.776747649348,94
340666557.26009417,9498.132210300137,100
340757619.7322136,9841.546718244315,91
340762359.1283978,20947.899563867017,81
340769569.6926395,8513.848063358291,117
340867649.18622035,11919.13113149335,68
340921553.4210893,12030.454966695146,70
340924617.6040093,5445663.0131878555,108
340960172.1956187,8436.567185901331,85
340977144.7753488,11200.91249294773,75
341099844.5751956,6927327.857405568,109
341100127.1803393,9297.85681814368,81
341113314.96155286,18842.21007946164,69
341120578.2290441,20350.060675861536,108
341143683.5594136,10011.2324306737,82
341149590.1523063,5682464.765012264,118
341157661.3248685,1415917.1463749013,88
341159986.8531475,10802.952160369605,98
341162415.64693016,26204.872560087704,123
341164620.9196636,34267.33864030881,121
341175815.4241499,10911.780329654557,118
341230381.79326326,18157.58204511878,75
341297242.34510756,13256.816735258773,70
341297631.73849684,13891.398587773492,127
341303497.95144576,9918.16884626697,97
341305704.9409472,19605.5638610529,97
341425681.21179986,22334.445141267774,114
341547872.6973636,17915.846800274565,113
341685452.8531035,5542277.569576241,108
341687877.31307995,16212.03868307922,111
341779090.7307373,15781.7479967422,79
341914615.99266243,13464.029792703343,65
341933010.3451814,17665.813582011404,73
341950651.00941646,11025.15556213458,111
341951546.355298,19435.215103885308,94
341958348.62061846,3673677.9582620263,94
341959757.164469,9171.551855730231,125
342131497.10401475,4588144.814295733,100
342242471.6344057,25256.49555017183,108
342243366.26648927,7749336.484729059,85
342282347.3316655,15321.565300907932,112
342308573.0610626,3145477.4026403,68
342320640.7859743,14503.513491813252,67
342320694.43765855,7267.240473113712,84
342322708.7278417,17699.577777748735,126
342323933.3091476,9742.491871900087,80
342335503.692296,3558409.911890353,100
342339449.7266284,11457.619473027875,106
342359588.5398308,29093.09232285095,81
342362190.5706521,7786.429614134044,106
342425635.0319532,5021552.562766841,124
342539811.1525866,8821.348595757521,111
342545815.1902592,19383.615664473808,90
342547779.70834106,5066.448758787197,72
342607528.83364874,3998326.263218415,101
342716982.00551164,15543.919268880054,66
342718964.2345215,1534991.590410309,100
342720519.5837935,11007.42006882465,68
342721365.5877919,16574.634900029396,119
342729671.23561525,13344.715173885912,127
342733300.6876832,21666.975148278754,108
342849954.0487849,4027.108815009711,108
342870921.929744,8376.915797194328,107
342871724.5985955,19307.550786006126,121
342873767.6956484,11508.937789641535,117
342902517.1358024,21421.40721654466,81
342908515.8821963,16320.210777788023,108
342909914.7660019,5131997.479063904,101
342963964.60903895,9264.184243326607,104
343023465.01013315,5331821.726003664,99
343077166.8164554,12881.152697379497,70
343115746.7967432,21941.14074981703,116
343117521.0930024,16004.074976936403,114
343120394.70397854,10480.198638708538,102
343146331.61428416,10631.033800927631,101
343147750.73528224,32414.80300241368,113
343153873.5284556,7122386.148820721,121
343171477.90183705,21491.62837552961,118
343190462.2757934,24737.171939110536,111
343203831.21217275,15174.833074489361,74
343327174.59384507,8087.59827756304,115
343359758.09258914,5866086.296356484,123
343391605.6994271,7722363.366278518,102
343508352.24239635,16370.44012724538,95
343542157.5521703,15244.476003900782,105
343544582.49936676,15705.181198466005,74
343677117.8878527,12066.0152516436,92
343759496.64468056,8690.104402668916,99
343763581.68018764,21122.193794089293,83
343865770.1019719,11702.133956833728,96
344030744.08176875,15017.217897996954,66
344033722.00149965,3565.560948957095,70
344041293.7978326,18447.951341153992,114
344045201.59515756,2107039.501600667,122
344049560.63552696,33535.08929451935,87
344212439.7532517,4848169.798913851,82
344264449.5103346,3261124.625602863,93
344300738.7562662,6248420.431331699,85
344307653.93918234,10767.740204709196,108
344363563.8347867,8887.89779698453,111
344368211.9654471,15935.897768604209,88
344540281.92813885,9693.943645788484,96
344540523.3703133,17495.202181058456,108
344546953.4625247,16413.098067618674,109
344605251.1212827,8824.930865873306,94
344606986.24151605,12538.378669563292,108
344662747.4545242,13915.515066820992,65
344684618.1714265,32578.02190117711,65
344765876.5575017,13056.24478953629,127
344829439.5364349,10853.393815146443,70
344870701.9777652,10714.311041986628,90
344961617.3028269,11883.669453597115,96
345027723.3335201,14383.634720298698,89
345029307.7454584,16627.1616718984,120
345076677.8938856,17098.945164564968,121
345154829.4384699,2159709.288227317,68
345202952.79775184,2074276.476231339,119
345203765.1626887,16255.323193987537,113
345205117.95840454,12052.58044578454,95
345207851.94056547,15147.472461628731,71
345265353.79870164,24543.52248170276,75
345312229.7681484,20745.617476990286,104
345399195.8763921,12155.83066082381,114
345417501.7806116,7988.313393633396,113
345420141.9914435,5110242.389439959,123
345425880.202771,4259302.28650394,110
345512957.62517905,22911.721344465703,103
345581734.6188558,25000.59881388981,97
345720589.1067096,3252009.8715468403,120
345726118.8868425,16807.00830979755,102
345778806.1938816,23917.765819100554,104
345779856.172691,10024.017559345935,111
345863455.7576938,19597.013769940473,97
345864894.82782894,24600.960643766495,125
345866911.8490501,10746.743382609442,98
345906177.12866426,10058.042196454715,85
345907862.97740394,23248.16342115538,85
345909426.4681312,17760.559759217445,68
345909856.3792489,22423.64431948716,80
345912233.0252427,7186818.051140428,65
345915426.636124,11964.06817571228,98
346015906.4401115,13373.069387836058,123
346116724.7384437,15919.272857573156,111
346184886.9600715,20991.4054922676,79
346232589.8591615,15539.88779770675,113
346237260.69269985,12390.058997653592,118
346253431.0106361,3370344.2089846535,75
346340474.0194587,14311.961309798226,104
346344787.6789998,20461.438828392576,127
346444083.31047124,2839059.610130779,122
346495122.43567336,14267.290438374232,112
346559922.28111756,23602.73890918216,114
346564796.6814895,11574.861557599219,115
346565640.4255718,13403.709441308918,66
346574477.37516284,24865.34884901876,108
346647943.1299836,9381.610917489334,120
346651395.5540262,4386309.747727161,88
346652479.97315395,13604.124980275028,101
346673136.013354,17126.807434340823,128
346685846.5500559,18562.09617366389,127
346893684.0517723,15608.622156092613,103
346942557.1210664,9426.481090160007,65
346948141.41381884,21855.93598857526,111
346988473.4421686,14545.0770188251,86
347012785.6676267,17101.40151925993,94
347045324.4462595,14885.243351677924,100
347046031.50974685,13901.548194827847,126
347047747.22502875,14559.050137187765,120
347050033.7512897,6452.651198897002,85
347111054.65570223,8133.180449571455,96
347111990.04199636,8166.64976687793,89
347424136.0289814,2887831.9930948857,95
347426811.35763997,5518.081432384415,75
347428247.4228688,8750.98920656521,98
347464595.168543,14285.840154119793,97
347473580.6330604,12870.877161848915,128
347477147.4294225,9244.138908793264,102
347481218.6560914,17922.630376479756,78
347485112.5389277,12025.159477752666,117
347511677.7778719,5839726.770917509,109
347517997.2904949,6442849.250729028,92
347521532.93595856,5873021.597162886,90
347554856.1095172,15369.978780481564,76
347589252.578169,12957.446536327581,115
347710449.87169963,5199322.448852282,120
347850835.8074257,11496.747966282875,91
347913628.2824024,17253.450789551905,110
347957112.7845328,25476.040851569327,120
347992752.15982556,7573.102229083414,83
347996414.74522036,21655.603655744384,70
348036773.8436554,18752.76527033833,79
348092395.27750343,5258799.06490018,120
348094014.57141536,3928037.109945593,104
348124678.7665776,14674.455731565404,86
348148492.9482268,14151.591703883476,101
348150188.05349237,16845.657436696896,111
348220021.08638054,15967.100889932673,123
348222205.0247438,15885.846750176908,71
348223476.5834433,4322754.311069796,81
348257586.1609974,5661543.293971617,128
348321617.73042744,18948.092448051633,72
348359811.39788634,10452223.628809702,105
348435053.2387967,25181.434811282852,81
348504932.1134241,10372.806657208837,123
348506819.71165836,5231843.497986272,80
348562632.9190315,2097982.322547585,74
348583100.0524347,19798.264969630516,110
348630238.38465965,13953.224114923347,104
348694820.27791846,23831.13525811876,118
348734521.5909,9614.031369457702,77
348739194.2994555,14753.848344621678,92
348769590.53608304,11282.738224601337,92
348931632.69820076,13404.046527106415,84
348934808.6366842,24434.422529939533,114
348936421.8281695,11370.631006870608,76
349056929.560295,5127.509254741707,71
349089118.4553122,12699.50422602715,101
349090153.49709475,11974.027052339978,85
349091146.3339373,4472100.088693344,103
349093315.2659616,6230920.195964428,71
349101217.9277803,13701.700589107786,92
349149551.38292223,11484.073527540837,88
349160092.8125016,3792798.794952607,124
349160671.5898042,11817.065293087977,65
349164017.88466024,34405.924123071425,76
349164591.3731279,19342.41976978795,124
349172266.01279676,21092.893793107512,87
